,filename_prefix,Label,structure,PhysicalSize,Roundness,5-EU_0_Mean,5-EU_0_Skewness,SYTOX_0_Mean,SYTOX_0_Sum
185320,20210416_Timecourse5EU_s5_NA,99,nuclei,2876.38,0.9613979010664444,61.52878965922445,3.441846203743673,141.28202115158638,240462.0
185321,20210416_Timecourse5EU_s5_NA,100,nuclei,1363.8300000000002,0.9072856552275422,46.98513011152416,-0.213112483442501,323.6666666666667,261199.0
185322,20210416_Timecourse5EU_s5_NA,101,nuclei,231.53000000000003,0.7418691060069562,127.23357664233576,1.8005619472848464,203.25547445255475,27846.0
185323,20210416_Timecourse5EU_s5_NA,102,nuclei,111.54,0.812594551698735,104.72727272727272,1.921806323522708,195.37878787878788,12895.0
185324,20210416_Timecourse5EU_s5_NA,103,nuclei,1240.46,0.9295204176806064,47.43188010899183,-0.4142592356702889,185.1444141689373,135896.0
185325,20210416_Timecourse5EU_s5_NA,104,nuclei,2077.01,0.9687633921124746,46.45484133441823,1.525641708923429,101.31244914564688,124513.0
185326,20210416_Timecourse5EU_s5_NA,105,nuclei,2905.11,0.9174681968106012,54.95113438045375,2.96492059665141,121.72774869109948,209250.0
185327,20210416_Timecourse5EU_s5_NA,106,nuclei,2761.4600000000005,0.7711217324174973,75.70012239902081,2.9606817451318084,84.13953488372093,137484.0
185328,20210416_Timecourse5EU_s5_NA,107,nuclei,2960.88,0.9719309711646732,60.12842465753425,2.3409145630648904,130.79737442922374,229157.0
185329,20210416_Timecourse5EU_s5_NA,108,nuclei,2622.88,0.9536375383460262,72.72615979381443,2.3701094001690604,96.3137886597938,149479.0
185330,20210416_Timecourse5EU_s5_NA,109,nuclei,841.6200000000001,0.8827199663175235,53.226907630522085,0.0555608599024635,454.3574297188755,226270.0
185331,20210416_Timecourse5EU_s5_NA,110,nuclei,2433.6000000000004,0.8663028883586463,53.87291666666667,2.261608489572783,100.3236111111111,144466.0
185332,20210416_Timecourse5EU_s5_NA,111,nuclei,782.47,0.8421879804630993,46.92872570194385,-0.4670978585739668,490.1144708423326,226923.0
185333,20210416_Timecourse5EU_s5_NA,112,nuclei,2381.21,0.8783477531265087,75.930447125621,3.067034467519663,101.91980127750178,143605.0
185334,20210416_Timecourse5EU_s5_NA,113,nuclei,2516.4100000000003,0.9590152647185408,62.14573539288113,3.3253090978442352,147.39623908663532,219473.0
185335,20210416_Timecourse5EU_s5_NA,114,nuclei,2474.1600000000003,0.8912092132021934,97.31898907103825,2.412026948930508,135.7821038251366,198785.0
185336,20210416_Timecourse5EU_s5_NA,115,nuclei,2795.26,0.9718210493614114,60.54171704957678,3.223023203909713,119.21039903264813,197174.0
185337,20210416_Timecourse5EU_s5_NA,116,nuclei,2886.5200000000004,0.9409846076778504,109.7827868852459,2.414994924577404,109.12587822014052,186387.0
185338,20210416_Timecourse5EU_s5_NA,117,nuclei,2122.6400000000003,0.9512102346362068,95.14570063694268,2.08015711704272,97.74283439490446,122765.0
185339,20210416_Timecourse5EU_s5_NA,118,nuclei,1784.64,0.8966722640168481,117.16287878787878,2.4403350611765955,186.2765151515152,196708.0
185340,20210416_Timecourse5EU_s5_NA,119,nuclei,2399.8,0.8758531793320729,66.70352112676056,2.608499876963088,128.9049295774648,183045.0
185341,20210416_Timecourse5EU_s5_NA,120,nuclei,1291.16,0.831765519415381,97.66361256544502,3.0252977756478185,226.28403141361247,172881.0
185342,20210416_Timecourse5EU_s5_NA,121,nuclei,1260.7400000000002,0.9050656424121516,104.58310991957104,1.848933213630908,260.80563002680964,194561.0
185343,20210416_Timecourse5EU_s5_NA,122,nuclei,2695.55,0.9640818443682384,78.37931034482759,2.6425477359326086,137.13479623824452,218730.0
185344,20210416_Timecourse5EU_s5_NA,123,nuclei,2776.67,0.9653053412086652,77.31588557516737,3.2185077762783245,149.7054169202678,245966.0
185345,20210416_Timecourse5EU_s5_NA,124,nuclei,2406.5600000000004,0.9446638831342468,86.42275280898876,2.459252557829313,138.17977528089887,196768.0
185346,20210416_Timecourse5EU_s5_NA,125,nuclei,2646.5400000000004,0.9512128980327916,72.5925925925926,2.8653796724818545,103.21711366538952,161638.0
185347,20210416_Timecourse5EU_s5_NA,126,nuclei,72.67,0.7170388316198154,120.2093023255814,0.8971862441164651,191.11627906976744,8218.0
185348,20210416_Timecourse5EU_s5_NA,127,nuclei,1566.63,0.9292702422263523,47.18770226537217,-0.2318790790101829,160.0938511326861,148407.0
185349,20210416_Timecourse5EU_s5_NA,128,nuclei,679.3800000000001,0.7113484045324213,42.507462686567166,0.1998309723905708,467.71144278606965,188020.0
185350,20210416_Timecourse5EU_s5_NA,129,nuclei,2791.88,0.9095054249449892,64.96489104116223,3.509498163254863,122.5544794188862,202460.0
185351,20210416_Timecourse5EU_s5_NA,130,nuclei,1125.5400000000002,0.8677439236898852,60.14114114114114,-0.1679245925297586,257.4864864864865,171486.0
185352,20210416_Timecourse5EU_s5_NA,131,nuclei,2484.3,0.9274441944164896,68.5265306122449,2.722776161518263,182.9496598639456,268936.0
185353,20210416_Timecourse5EU_s5_NA,132,nuclei,2666.82,0.9669524996971062,59.628010139416986,2.339236204387388,144.691381495564,228323.0
185354,20210416_Timecourse5EU_s5_NA,133,nuclei,1203.2800000000002,0.8914129978884258,70.93258426966293,-0.0844673443703281,213.90449438202248,152300.0
185355,20210416_Timecourse5EU_s5_NA,134,nuclei,1649.44,0.9219942765340864,77.14959016393442,1.6006659085866697,152.0983606557377,148448.0
185356,20210416_Timecourse5EU_s5_NA,135,nuclei,2869.6200000000003,0.9700683264652594,88.41578327444051,3.10538812758964,131.86925795053003,223914.0
185357,20210416_Timecourse5EU_s5_NA,136,nuclei,38.870000000000005,0.7938974579022927,96.78260869565216,1.9994728804399864,216.65217391304347,4983.0
185358,20210416_Timecourse5EU_s5_NA,137,nuclei,50.7,0.692289907935111,48.2,0.3625931186586478,88.96666666666667,2669.0
185359,20210416_Timecourse5EU_s5_NA,138,nuclei,2195.3100000000004,0.9546109017240602,49.8206312548114,2.3973008527481907,113.51347190146268,147454.0
185360,20210416_Timecourse5EU_s5_NA,139,nuclei,2675.2700000000004,0.9524891250199112,54.766266582438405,1.467963131593234,127.03348073278585,201094.0
185361,20210416_Timecourse5EU_s5_NA,140,nuclei,2638.09,0.8073640511595962,89.85650224215247,3.4458825616526343,120.33183856502242,187838.0
185362,20210416_Timecourse5EU_s5_NA,141,nuclei,1007.24,0.8174025389534901,60.40939597315436,0.7667725684928933,368.86241610738256,219842.0
185363,20210416_Timecourse5EU_s5_NA,142,nuclei,2198.69,0.9476478969514,51.4435049961568,2.9145071824140243,111.95465026902384,145653.0
185364,20210416_Timecourse5EU_s5_NA,143,nuclei,1634.2300000000002,0.9490049461550338,69.40744570837643,-0.2664372067143226,108.10961737331957,104542.0
185365,20210416_Timecourse5EU_s5_NA,144,nuclei,1490.5800000000002,0.8974906871115684,62.38208616780045,-0.1075158318114309,218.04648526077096,192317.0
185366,20210416_Timecourse5EU_s5_NA,145,nuclei,1642.68,0.9432160480713276,61.92592592592592,1.6801237674475662,153.00411522633746,148720.0
185367,20210416_Timecourse5EU_s5_NA,146,nuclei,1975.61,0.8808949637227381,70.06415739948675,3.507943625327112,97.45594525235244,113926.0
185368,20210416_Timecourse5EU_s5_NA,147,nuclei,2578.94,0.9611285905891884,75.57994757536042,3.45075276696815,123.7562254259502,188852.0
185369,20210416_Timecourse5EU_s5_NA,148,nuclei,2506.2700000000004,0.9711639322515876,71.57248819959541,4.038888489761591,148.80445043830073,220677.0
185370,20210416_Timecourse5EU_s5_NA,149,nuclei,1908.01,0.9251432456002634,60.924712134632415,2.9500648536472904,108.49158547387069,122487.0
185371,20210416_Timecourse5EU_s5_NA,150,nuclei,1064.7,0.832992809331682,105.25873015873016,2.529578704639948,265.10793650793653,167018.0
185372,20210416_Timecourse5EU_s5_NA,151,nuclei,2729.3500000000004,0.9561779450557084,67.19009287925697,2.509698287537637,149.46191950464396,241381.0
185373,20210416_Timecourse5EU_s5_NA,152,nuclei,1133.99,0.8460051150273572,51.33084947839046,0.3998833476230928,346.85692995529064,232741.0
185374,20210416_Timecourse5EU_s5_NA,153,nuclei,1916.4600000000005,0.926807810582993,39.23280423280424,0.2786101946886389,230.86507936507937,261801.0
185375,20210416_Timecourse5EU_s5_NA,154,nuclei,101.4,0.7743828869041718,120.03333333333332,1.2883896433663076,208.76666666666668,12526.0
185376,20210416_Timecourse5EU_s5_NA,155,nuclei,2996.3700000000003,0.947703959733992,74.16130851663847,3.0553081702783182,150.18781725888326,266283.0
185377,20210416_Timecourse5EU_s5_NA,156,nuclei,2066.8700000000003,0.8751966062688443,101.3556827473426,2.990209291290763,82.12755519215045,100442.0
185378,20210416_Timecourse5EU_s5_NA,157,nuclei,1769.43,0.9122187191549964,45.06781279847183,0.3258116111830869,270.78605539637056,283513.0
185379,20210416_Timecourse5EU_s5_NA,158,nuclei,2464.0200000000004,0.8268381316274279,61.60631001371742,3.1590287922448748,123.32990397805212,179815.0
185380,20210416_Timecourse5EU_s5_NA,159,nuclei,1177.93,0.8197085370850126,55.63414634146341,1.0280267498641242,272.66284074605454,190046.0
185381,20210416_Timecourse5EU_s5_NA,160,nuclei,2425.15,0.9067703720139272,70.5212543554007,2.760833722796671,101.83344947735192,146131.0
185382,20210416_Timecourse5EU_s5_NA,161,nuclei,1375.66,0.9248095003717142,89.78869778869779,-0.0421329909222601,92.44840294840294,75253.0
185383,20210416_Timecourse5EU_s5_NA,162,nuclei,1987.4400000000005,0.9565419759955844,71.50085034013605,2.471049402060813,133.9030612244898,157470.0
185384,20210416_Timecourse5EU_s5_NA,163,nuclei,532.35,0.6455004458754918,47.45079365079365,0.1490828834364547,602.9460317460317,189928.0
185385,20210416_Timecourse5EU_s5_NA,164,nuclei,686.1400000000001,0.8685139254187721,54.78817733990148,-0.0383493525494337,556.5123152709359,225944.0
185386,20210416_Timecourse5EU_s5_NA,165,nuclei,1656.2000000000005,0.9592654389873352,73.62755102040816,2.4052815910687,170.56428571428572,167153.0
185387,20210416_Timecourse5EU_s5_NA,166,nuclei,2344.03,0.890005368006151,113.42970439798124,2.081219219795164,104.68925739005049,145204.0
185388,20210416_Timecourse5EU_s5_NA,167,nuclei,2134.4700000000003,0.9131171955130144,86.97149643705463,2.2221881129274528,158.03721298495643,199601.0
185389,20210416_Timecourse5EU_s5_NA,168,nuclei,1906.32,0.929802262870592,86.57180851063829,2.997107692376685,186.1427304964539,209969.0
185390,20210416_Timecourse5EU_s5_NA,169,nuclei,927.81,0.8149252730261571,59.53187613843352,0.4353022304973217,358.8615664845173,197015.0
185391,20210416_Timecourse5EU_s5_NA,170,nuclei,2536.69,0.903649812261218,110.28914057295135,2.605064071290999,159.2811459027315,239081.0
185392,20210416_Timecourse5EU_s5_NA,171,nuclei,2607.67,0.9118028654462832,82.76215165262475,2.616092365438496,156.34543097861308,241241.0
185393,20210416_Timecourse5EU_s5_NA,172,nuclei,2034.76,0.8811369104027884,82.25913621262458,2.2763593083097806,188.8513289036545,227377.0
185394,20210416_Timecourse5EU_s5_NA,173,nuclei,1176.24,0.9280790694975636,70.05459770114942,0.0560953936959491,211.61063218390805,147281.0
185395,20210416_Timecourse5EU_s5_NA,174,nuclei,853.45,0.8716216152143019,59.24554455445544,-0.4753233459153356,437.15049504950497,220761.0
185396,20210416_Timecourse5EU_s5_NA,175,nuclei,1747.4600000000005,0.9244746006936994,113.79593810444874,2.108222594712593,123.82785299806577,128038.0
185397,20210416_Timecourse5EU_s5_NA,176,nuclei,1891.11,0.8510267433703377,82.2153708668454,2.3570675845123823,180.09383378016085,201525.0
185398,20210416_Timecourse5EU_s5_NA,177,nuclei,870.3500000000001,0.835439046198343,54.751456310679615,1.065651216499883,447.1533980582525,230284.0
185399,20210416_Timecourse5EU_s5_NA,178,nuclei,2585.7000000000003,0.951698538537242,51.50457516339869,2.552544300085782,107.03856209150328,163769.0
185400,20210416_Timecourse5EU_s5_NA,179,nuclei,2053.3500000000004,0.9276259232226204,56.7679012345679,3.6216727349536497,93.46255144032922,113557.0
185401,20210416_Timecourse5EU_s5_NA,180,nuclei,1749.15,0.9427681745209332,51.15072463768116,1.969688679199079,113.97101449275362,117960.0
185402,20210416_Timecourse5EU_s5_NA,181,nuclei,1598.7400000000002,0.8965130792744042,74.66173361522199,1.2849987466163442,244.04122621564483,230863.0
185403,20210416_Timecourse5EU_s5_NA,182,nuclei,449.54,0.8334574594986407,122.53007518796991,2.564051407476457,73.63157894736842,19586.0
185404,20210416_Timecourse5EU_s5_NA,183,nuclei,1970.54,0.8214408652933957,86.40051457975986,2.7902426695329603,178.60034305317325,208248.0
185405,20210416_Timecourse5EU_s5_NA,184,nuclei,1324.96,0.8970121216050323,108.9515306122449,1.9743667640580616,217.5484693877551,170558.0
185406,20210416_Timecourse5EU_s5_NA,185,nuclei,1169.48,0.8712993142884765,45.778901734104046,0.0945952986868277,322.1372832369942,222919.0
185407,20210416_Timecourse5EU_s5_NA,186,nuclei,206.18,0.6018688059860453,56.22131147540984,2.0886953308326355,76.59836065573771,9345.0
185408,20210416_Timecourse5EU_s5_NA,187,nuclei,2832.4400000000005,0.9233472210353116,82.98866348448688,3.3981504910840425,96.51014319809067,161751.0
185409,20210416_Timecourse5EU_s5_NA,188,nuclei,736.84,0.7805202126572572,52.36697247706422,0.3606965008380832,480.6766055045872,209575.0
185410,20210416_Timecourse5EU_s5_NA,189,nuclei,2144.61,0.9633152996744346,59.02442868400316,3.037059860398199,134.806146572104,171069.0
185411,20210416_Timecourse5EU_s5_NA,190,nuclei,1507.4800000000002,0.909491452996134,80.90695067264573,1.6257218966937712,99.84417040358744,89061.0
185412,20210416_Timecourse5EU_s5_NA,191,nuclei,706.4200000000001,0.8492032969129149,50.86363636363637,-0.230352351077285,573.6913875598086,239803.0
185413,20210416_Timecourse5EU_s5_NA,192,nuclei,1754.2200000000005,0.9618877235994154,41.93352601156069,2.2517164672837566,83.01252408477842,86167.0
185414,20210416_Timecourse5EU_s5_NA,193,nuclei,1365.5200000000002,0.78780731518884,111.11633663366337,2.205979387248273,73.94183168316832,59745.0
185415,20210416_Timecourse5EU_s5_NA,194,nuclei,3211.0000000000005,0.9453216641770844,77.99842105263158,3.079490321492998,109.41368421052633,207886.0
185416,20210416_Timecourse5EU_s5_NA,195,nuclei,2460.6400000000003,0.9347223187371504,58.98626373626374,1.5838735670541106,157.25274725274724,228960.0
185417,20210416_Timecourse5EU_s5_NA,196,nuclei,1270.88,0.9339589539652048,76.3497340425532,0.8128765895449355,112.77792553191487,84809.0
185418,20210416_Timecourse5EU_s5_NA,197,nuclei,2366.0000000000005,0.8931495651783397,64.63857142857142,2.765629625854589,108.78571428571428,152300.0
185419,20210416_Timecourse5EU_s5_NA,198,nuclei,147.03,0.6662353462524626,90.47126436781608,2.484464449071913,62.14942528735632,5407.0
185420,20210416_Timecourse5EU_s5_NA,199,nuclei,2239.25,0.945761124567233,51.73358490566038,2.4172559959067645,150.7977358490566,199807.0
185421,20210416_Timecourse5EU_s5_NA,200,nuclei,2633.0200000000004,0.919150228060725,86.95057766367137,3.5712575141290985,83.11103979460847,129487.0
185422,20210416_Timecourse5EU_s5_NA,201,nuclei,1357.0700000000002,0.8648912441408296,59.144458281444585,0.4346556886720389,295.74346201743464,237482.0
185423,20210416_Timecourse5EU_s5_NA,202,nuclei,1147.5100000000002,0.8680706300689777,58.46244477172312,0.0312642716790657,202.3784977908689,137415.0
185424,20210416_Timecourse5EU_s5_NA,203,nuclei,1772.8100000000002,0.9218963071875128,88.48617731172546,2.01594778861382,177.63393708293614,186338.0
185425,20210416_Timecourse5EU_s5_NA,204,nuclei,618.5400000000001,0.7805315799990659,111.89617486338798,2.0558005583518533,110.4672131147541,40431.0
185426,20210416_Timecourse5EU_s5_NA,205,nuclei,2480.92,0.9695884446046712,90.92029972752044,3.406977946643297,143.04359673024524,209988.0
185427,20210416_Timecourse5EU_s5_NA,206,nuclei,1646.0600000000002,0.918967250593694,171.6283367556468,1.9377887642821805,122.46509240246408,119281.0
185428,20210416_Timecourse5EU_s5_NA,207,nuclei,94.64,0.6967062225844782,64.125,1.6899784684563306,114.69642857142856,6423.0
185429,20210416_Timecourse5EU_s5_NA,208,nuclei,1108.64,0.7831741576889042,54.08384146341464,0.1900769602537927,198.6067073170732,130286.0
185430,20210416_Timecourse5EU_s5_NA,209,nuclei,1745.7700000000002,0.9407922188865914,65.68344627299129,1.686352562016089,104.2265246853824,107666.0
185431,20210416_Timecourse5EU_s5_NA,210,nuclei,1926.6,0.9296636343809644,82.67543859649123,2.9576961151830123,116.1842105263158,132450.0
185432,20210416_Timecourse5EU_s5_NA,211,nuclei,1086.67,0.8300303577885711,55.72783825816485,0.7015763409185064,245.29237947122863,157723.0
185433,20210416_Timecourse5EU_s5_NA,212,nuclei,2382.9,0.9338134520871006,56.44822695035461,2.34259951717856,130.9099290780142,184583.0
185434,20210416_Timecourse5EU_s5_NA,213,nuclei,2296.71,0.9088304403048034,53.56144223693892,2.211103945559663,148.69389256806474,202075.0
185435,20210416_Timecourse5EU_s5_NA,214,nuclei,2352.48,0.9189500196082936,101.05172413793105,2.375916152287622,114.60919540229884,159536.0
185436,20210416_Timecourse5EU_s5_NA,215,nuclei,657.4100000000001,0.7072861297298502,90.91516709511568,2.9958898762038344,62.2853470437018,24229.0
185437,20210416_Timecourse5EU_s5_NA,216,nuclei,1527.7600000000002,0.8939630601809442,53.3716814159292,-0.1625011954738782,205.6449115044248,185903.0
185438,20210416_Timecourse5EU_s5_NA,217,nuclei,64.22000000000001,0.7086538785443843,66.44736842105263,0.93635625881988,142.71052631578948,5423.0
185439,20210416_Timecourse5EU_s5_NA,218,nuclei,1406.0800000000002,0.7230334382838478,88.32692307692308,3.717326003145244,78.56610576923077,65367.0
185440,20210416_Timecourse5EU_s5_NA,219,nuclei,2374.4500000000003,0.9501390696633212,62.14021352313167,2.3751281165189067,133.6846975088968,187827.0
185441,20210416_Timecourse5EU_s5_NA,220,nuclei,2774.9800000000005,0.91753967439378,66.37576126674787,3.292277708909007,151.020706455542,247976.0
185442,20210416_Timecourse5EU_s5_NA,221,nuclei,2026.31,0.9261266989580944,76.42452043369475,1.6257716981406396,183.71809841534613,220278.0
185443,20210416_Timecourse5EU_s5_NA,222,nuclei,2822.3,0.935690474356598,80.6874251497006,3.119774729002682,125.97844311377246,210384.0
185444,20210416_Timecourse5EU_s5_NA,223,nuclei,1531.14,0.8450532204812857,61.54194260485652,3.2615447339533725,88.87637969094922,80522.0
185445,20210416_Timecourse5EU_s5_NA,224,nuclei,1517.62,0.8412535307128577,89.90534521158129,1.0113696378702082,237.0946547884187,212911.0
185446,20210416_Timecourse5EU_s5_NA,225,nuclei,2235.8700000000003,0.8091687276062266,68.91685563114135,2.7725215243073564,112.17913832199548,148413.0
185447,20210416_Timecourse5EU_s5_NA,226,nuclei,1017.38,0.8446495503580839,63.65282392026578,0.4085322720059295,106.98671096345517,64406.0
185448,20210416_Timecourse5EU_s5_NA,227,nuclei,890.6300000000001,0.7973366736299484,43.94117647058823,0.1235020436552541,380.0132827324478,200267.0
185449,20210416_Timecourse5EU_s5_NA,228,nuclei,1771.12,0.9501673584973188,39.07729007633588,2.320517830558744,106.8912213740458,112022.0
185450,20210416_Timecourse5EU_s5_NA,229,nuclei,2458.9500000000003,0.918357530865698,78.9147766323024,2.5401945562528616,178.28797250859105,259409.0
185451,20210416_Timecourse5EU_s5_NA,230,nuclei,1117.09,0.8403072619457344,41.50075642965204,-0.0068683240274696,279.44326777609683,184712.0
185452,20210416_Timecourse5EU_s5_NA,231,nuclei,2572.1800000000003,0.9329520442726612,86.6143232588699,2.4784279568451937,165.04139290407358,251193.0
185453,20210416_Timecourse5EU_s5_NA,232,nuclei,1586.91,0.8855364612552264,107.08093716719917,2.9836939267183697,74.22790202342918,69700.0
185454,20210416_Timecourse5EU_s5_NA,233,nuclei,76.05000000000001,0.7710311811005709,78.0,0.0479297700095545,169.11111111111111,7610.0
185455,20210416_Timecourse5EU_s5_NA,234,nuclei,1098.5,0.7951763753517753,38.84615384615385,-0.122372913239293,297.67692307692306,193490.0
185456,20210416_Timecourse5EU_s5_NA,235,nuclei,2345.7200000000003,0.9500520815594032,46.77737752161384,1.729780242393839,105.6635446685879,146661.0
185457,20210416_Timecourse5EU_s5_NA,236,nuclei,1237.0800000000002,0.7578358004101096,79.79234972677595,3.4054681863059595,90.948087431694,66574.0
185458,20210416_Timecourse5EU_s5_NA,237,nuclei,1308.0600000000002,0.7895610254949363,53.13953488372093,0.1843612871583489,243.0555555555556,188125.0
185459,20210416_Timecourse5EU_s5_NA,238,nuclei,2322.0600000000004,0.93880463578604,57.51673944687045,2.31739539650679,128.5320232896652,176603.0
185460,20210416_Timecourse5EU_s5_NA,239,nuclei,1161.0300000000002,0.8736747118027205,77.36535662299855,1.7995888697716338,62.63173216885007,43028.0
185461,20210416_Timecourse5EU_s5_NA,240,nuclei,1951.9500000000005,0.8590688709064667,77.58354978354978,1.6799494177483818,185.621645021645,214393.0
185462,20210416_Timecourse5EU_s5_NA,241,nuclei,2447.1200000000003,0.9428475901727024,85.70994475138122,2.662142884664526,160.03936464088395,231737.0
185463,20210416_Timecourse5EU_s5_NA,242,nuclei,2918.63,0.9519510803745282,82.4939200926462,2.365936149825389,140.5118702953098,242664.0
185464,20210416_Timecourse5EU_s5_NA,243,nuclei,1745.7700000000002,0.9270446509071082,72.53920619554695,0.99193006128436,210.3281703775412,217269.0
185465,20210416_Timecourse5EU_s5_NA,244,nuclei,1355.38,0.9388320202313836,72.75810473815461,2.429827508775177,96.87281795511224,77692.0
185466,20210416_Timecourse5EU_s5_NA,245,nuclei,1461.85,0.9607439196130508,88.4728323699422,2.4725305893633247,90.80809248554914,78549.0
185467,20210416_Timecourse5EU_s5_NA,246,nuclei,1030.9,0.874687975536516,62.12131147540983,0.4456903575117497,365.85573770491806,223172.0
185468,20210416_Timecourse5EU_s5_NA,247,nuclei,2374.4500000000003,0.944921158264008,88.28327402135231,2.2342818928378847,160.1964412811388,225076.0
185469,20210416_Timecourse5EU_s5_NA,248,nuclei,736.84,0.8641549905339639,57.64908256880734,0.1779848655736248,545.3509174311927,237773.0
185470,20210416_Timecourse5EU_s5_NA,249,nuclei,1140.7500000000002,0.9057426151003426,60.62222222222222,0.5887913881747555,254.19407407407408,171581.0
185471,20210416_Timecourse5EU_s5_NA,250,nuclei,2435.2900000000004,0.939909335588512,58.10340041637752,2.4728734793737432,131.05274115197778,188847.0
185472,20210416_Timecourse5EU_s5_NA,251,nuclei,1820.13,0.834837415225027,96.28597957288764,2.922254634822792,85.5636025998143,92152.0
185473,20210416_Timecourse5EU_s5_NA,252,nuclei,2756.3900000000003,0.9323449984588472,72.90006131207848,4.022358357907921,96.28694052728387,157044.0
185474,20210416_Timecourse5EU_s5_NA,253,nuclei,1887.73,0.9424247209936728,88.45389435989257,1.6151442754721996,135.22829006266787,151050.0
185475,20210416_Timecourse5EU_s5_NA,254,nuclei,1221.87,0.863046524964366,49.43430152143845,0.5929101574355783,312.71784232365144,226095.0
185476,20210416_Timecourse5EU_s5_NA,255,nuclei,758.8100000000001,0.8798959984221004,67.60356347438753,0.090120344768596,555.6948775055679,249507.0
185477,20210416_Timecourse5EU_s5_NA,256,nuclei,2006.03,0.8889122820822594,98.76832350463351,2.244830237909243,149.9469250210615,177987.0
185478,20210416_Timecourse5EU_s5_NA,257,nuclei,1179.62,0.9103643731170532,113.41117478510029,2.420690484419425,176.72206303724928,123352.0
185479,20210416_Timecourse5EU_s5_NA,258,nuclei,2883.1400000000003,0.891191019603174,85.68757327080891,3.3062380417272914,109.0902696365768,186108.0
185480,20210416_Timecourse5EU_s5_NA,259,nuclei,1661.2700000000002,0.8924924695370515,63.17293997965412,1.838133629844485,110.15157680569683,108279.0
185481,20210416_Timecourse5EU_s5_NA,260,nuclei,1644.37,0.937690152298074,91.83453237410072,2.0545509365491017,233.5950668036999,227288.0
185482,20210416_Timecourse5EU_s5_NA,261,nuclei,2002.65,0.9382351298521258,56.24978902953586,3.933281702040353,108.88270042194092,129026.0
185483,20210416_Timecourse5EU_s5_NA,262,nuclei,2061.8,0.933041442537802,50.92622950819672,3.601309133102959,110.41147540983609,134702.0
185484,20210416_Timecourse5EU_s5_NA,263,nuclei,2203.76,0.9384324969013516,104.58895705521472,2.900276310556676,96.66717791411044,126054.0
185485,20210416_Timecourse5EU_s5_NA,264,nuclei,1570.0100000000002,0.8703408830297281,86.16469321851453,3.223796435531681,203.72551130247567,189261.0
185486,20210416_Timecourse5EU_s5_NA,265,nuclei,2284.88,0.9244890948842064,72.20118343195266,2.2578872395352407,145.33727810650888,196496.0
185487,20210416_Timecourse5EU_s5_NA,266,nuclei,794.3000000000001,0.8419064303064603,39.82127659574468,-0.022771148297261,306.1340425531915,143883.0
185488,20210416_Timecourse5EU_s5_NA,267,nuclei,716.5600000000001,0.8714124599796788,60.56367924528302,0.1889534124565028,542.6768867924528,230095.0
185489,20210416_Timecourse5EU_s5_NA,268,nuclei,74.36000000000001,0.7937330384792475,49.81818181818182,-0.15059929207678,96.6818181818182,4254.0
185490,20210416_Timecourse5EU_s5_NA,269,nuclei,2342.34,0.9125677138209324,66.49350649350649,3.1635285208221435,173.29148629148628,240182.0
185491,20210416_Timecourse5EU_s5_NA,270,nuclei,1297.92,0.7732297361492749,66.95833333333333,2.264855845555761,87.19010416666667,66962.0
185492,20210416_Timecourse5EU_s5_NA,271,nuclei,59.150000000000006,0.7940507420093441,67.94285714285714,3.585941742554465,63.51428571428571,2223.0
185493,20210416_Timecourse5EU_s5_NA,272,nuclei,341.38000000000005,0.8377997349160364,119.87623762376238,2.061075354759552,75.24752475247524,15200.0
185494,20210416_Timecourse5EU_s5_NA,273,nuclei,2134.4700000000003,0.942504516701734,70.33808392715756,2.866017969786298,164.729216152019,208053.0
185495,20210416_Timecourse5EU_s5_NA,274,nuclei,2098.98,0.9553142587252716,45.02979066022544,1.91928872443306,106.31723027375202,132046.0
185496,20210416_Timecourse5EU_s5_NA,275,nuclei,2693.86,0.9461651336029038,48.08720200752824,3.2913497105917084,117.79611041405268,187767.0
185497,20210416_Timecourse5EU_s5_NA,276,nuclei,1096.8100000000002,0.8301302532697574,41.026194144838215,0.1658617234968922,303.542372881356,196999.0
185498,20210416_Timecourse5EU_s5_NA,277,nuclei,2369.38,0.9362699335724742,85.38944365192582,2.076811107878837,177.7154065620542,249157.0
185499,20210416_Timecourse5EU_s5_NA,278,nuclei,2342.34,0.769682816710112,55.25180375180375,2.227372929303421,109.74170274170274,152102.0
185500,20210416_Timecourse5EU_s5_NA,279,nuclei,2406.5600000000004,0.9279866256554784,68.51404494382022,2.309182912506288,167.37851123595505,238347.0
185501,20210416_Timecourse5EU_s5_NA,280,nuclei,2408.2500000000005,0.9446980782970772,46.06456140350877,2.4477944348243965,122.19929824561405,174134.0
185502,20210416_Timecourse5EU_s5_NA,281,nuclei,1711.9700000000005,0.8909348609308436,84.66929911154985,3.015094429062591,64.80651530108588,65649.0
185503,20210416_Timecourse5EU_s5_NA,282,nuclei,2399.8,0.8840259165259687,74.82323943661972,2.3087067257662537,94.79859154929578,134614.0
185504,20210416_Timecourse5EU_s5_NA,283,nuclei,1759.2900000000002,0.9636554056997302,75.45629202689722,1.9221810071599912,119.716618635927,124625.0
185505,20210416_Timecourse5EU_s5_NA,284,nuclei,1063.0100000000002,0.7851451933484721,47.04610492845787,0.3637624944102642,378.5214626391097,238090.0
185506,20210416_Timecourse5EU_s5_NA,285,nuclei,731.7700000000001,0.8799408075562124,53.57736720554273,-0.1534285880298778,549.662817551963,238004.0
